Date,Primary Type,Count
2005-03-31,OTHER OFFENSE,2602
2005-04-30,OTHER OFFENSE,2561
2005-05-31,OTHER OFFENSE,2448
2005-06-30,OTHER OFFENSE,2347
2005-07-31,OTHER OFFENSE,2453
2005-08-31,OTHER OFFENSE,2469
2005-09-30,OTHER OFFENSE,2117
2005-10-31,OTHER OFFENSE,2136
2005-11-30,OTHER OFFENSE,2034
2005-12-31,OTHER OFFENSE,1970
2006-01-31,OTHER OFFENSE,2323
2006-02-28,OTHER OFFENSE,2184
2006-03-31,OTHER OFFENSE,2344
2006-04-30,OTHER OFFENSE,2256
2006-05-31,OTHER OFFENSE,2325
2006-06-30,OTHER OFFENSE,2204
2006-07-31,OTHER OFFENSE,2452
2006-08-31,OTHER OFFENSE,2267
2006-09-30,OTHER OFFENSE,2141
2006-10-31,OTHER OFFENSE,2325
2006-11-30,OTHER OFFENSE,2138
2006-12-31,OTHER OFFENSE,2138
2007-01-31,OTHER OFFENSE,2297
2007-02-28,OTHER OFFENSE,2007
2007-03-31,OTHER OFFENSE,2419
2007-04-30,OTHER OFFENSE,2345
2007-05-31,OTHER OFFENSE,2333
2007-06-30,OTHER OFFENSE,2250
2007-07-31,OTHER OFFENSE,2325
2007-08-31,OTHER OFFENSE,2369
2007-09-30,OTHER OFFENSE,2217
2007-10-31,OTHER OFFENSE,2366
2007-11-30,OTHER OFFENSE,2014
2007-12-31,OTHER OFFENSE,1915
2008-01-31,OTHER OFFENSE,2400
2008-02-29,OTHER OFFENSE,2238
2008-03-31,OTHER OFFENSE,2326
2008-04-30,OTHER OFFENSE,2362
2008-05-31,OTHER OFFENSE,2302
2008-06-30,OTHER OFFENSE,2216
2008-07-31,OTHER OFFENSE,2375
2008-08-31,OTHER OFFENSE,2311
2008-09-30,OTHER OFFENSE,2052
2008-10-31,OTHER OFFENSE,2136
2008-11-30,OTHER OFFENSE,2008
2008-12-31,OTHER OFFENSE,1801
2009-01-31,OTHER OFFENSE,2257
2009-02-28,OTHER OFFENSE,2126
2009-03-31,OTHER OFFENSE,2374
2009-04-30,OTHER OFFENSE,2278
2009-05-31,OTHER OFFENSE,2214
2009-06-30,OTHER OFFENSE,2152
2009-07-31,OTHER OFFENSE,2136
2009-08-31,OTHER OFFENSE,2166
2009-09-30,OTHER OFFENSE,1983
2009-10-31,OTHER OFFENSE,2187
2009-11-30,OTHER OFFENSE,1939
2009-12-31,OTHER OFFENSE,1783
2010-01-31,OTHER OFFENSE,1988
2010-02-28,OTHER OFFENSE,1757
2010-03-31,OTHER OFFENSE,2046
2010-04-30,OTHER OFFENSE,1936
2010-05-31,OTHER OFFENSE,1992
2010-06-30,OTHER OFFENSE,1931
2010-07-31,OTHER OFFENSE,1886
2010-08-31,OTHER OFFENSE,1817
2010-09-30,OTHER OFFENSE,1659
2010-10-31,OTHER OFFENSE,1853
2010-11-30,OTHER OFFENSE,1601
2010-12-31,OTHER OFFENSE,1545
2011-01-31,OTHER OFFENSE,1823
2011-02-28,OTHER OFFENSE,1508
2011-03-31,OTHER OFFENSE,1899
2011-04-30,OTHER OFFENSE,1880
2011-05-31,OTHER OFFENSE,1675
2011-06-30,OTHER OFFENSE,1773
2011-07-31,OTHER OFFENSE,1709
2011-08-31,OTHER OFFENSE,1760
2011-09-30,OTHER OFFENSE,1525
2011-10-31,OTHER OFFENSE,1638
2011-11-30,OTHER OFFENSE,1585
2011-12-31,OTHER OFFENSE,1403
2012-01-31,OTHER OFFENSE,1536
2012-02-29,OTHER OFFENSE,1548
2012-03-31,OTHER OFFENSE,1489
2012-04-30,OTHER OFFENSE,1464
2012-05-31,OTHER OFFENSE,1529
2012-06-30,OTHER OFFENSE,1493
2012-07-31,OTHER OFFENSE,1514
2012-08-31,OTHER OFFENSE,1469
2012-09-30,OTHER OFFENSE,1336
2012-10-31,OTHER OFFENSE,1464
2012-11-30,OTHER OFFENSE,1320
2012-12-31,OTHER OFFENSE,1310
2013-01-31,OTHER OFFENSE,1606
2013-02-28,OTHER OFFENSE,1463
2013-03-31,OTHER OFFENSE,1650
2013-04-30,OTHER OFFENSE,1564
2013-05-31,OTHER OFFENSE,1597
2013-06-30,OTHER OFFENSE,1509
2013-07-31,OTHER OFFENSE,1619
2013-08-31,OTHER OFFENSE,1584
2013-09-30,OTHER OFFENSE,1362
2013-10-31,OTHER OFFENSE,1353
2013-11-30,OTHER OFFENSE,1375
2013-12-31,OTHER OFFENSE,1277
2014-01-31,OTHER OFFENSE,1400
2014-02-28,OTHER OFFENSE,1177
2014-03-31,OTHER OFFENSE,1390
2014-04-30,OTHER OFFENSE,1489
2014-05-31,OTHER OFFENSE,1598
2014-06-30,OTHER OFFENSE,1501
2014-07-31,OTHER OFFENSE,1494
2014-08-31,OTHER OFFENSE,1495
2014-09-30,OTHER OFFENSE,1357
2014-10-31,OTHER OFFENSE,1320
2014-11-30,OTHER OFFENSE,1249
2014-12-31,OTHER OFFENSE,433
2004-01-31,PROSTITUTION,539
2004-02-29,PROSTITUTION,517
2004-03-31,PROSTITUTION,646
2004-04-30,PROSTITUTION,686
2004-05-31,PROSTITUTION,671
2004-06-30,PROSTITUTION,580
2004-07-31,PROSTITUTION,700
2004-08-31,PROSTITUTION,729
2004-09-30,PROSTITUTION,715
2004-10-31,PROSTITUTION,668
2004-11-30,PROSTITUTION,625
2004-12-31,PROSTITUTION,400
2005-01-31,PROSTITUTION,517
2005-02-28,PROSTITUTION,583
2005-03-31,PROSTITUTION,578
2005-04-30,PROSTITUTION,558
2005-05-31,PROSTITUTION,544
2005-06-30,PROSTITUTION,560
2005-07-31,PROSTITUTION,438
2005-08-31,PROSTITUTION,505
2005-09-30,PROSTITUTION,505
2005-10-31,PROSTITUTION,458
2005-11-30,PROSTITUTION,511
2005-12-31,PROSTITUTION,367
2006-01-31,PROSTITUTION,626
2006-02-28,PROSTITUTION,545
2006-03-31,PROSTITUTION,712
2006-04-30,PROSTITUTION,628
2006-05-31,PROSTITUTION,625
2006-06-30,PROSTITUTION,597
2006-07-31,PROSTITUTION,512
2006-08-31,PROSTITUTION,634
2006-09-30,PROSTITUTION,515
2006-10-31,PROSTITUTION,594
2006-11-30,PROSTITUTION,642
2006-12-31,PROSTITUTION,404
2007-01-31,PROSTITUTION,572
2007-02-28,PROSTITUTION,545
2007-03-31,PROSTITUTION,510
2007-04-30,PROSTITUTION,483
2007-05-31,PROSTITUTION,562
2007-06-30,PROSTITUTION,517
2007-07-31,PROSTITUTION,500
2007-08-31,PROSTITUTION,509
2007-09-30,PROSTITUTION,561
2007-10-31,PROSTITUTION,570
2007-11-30,PROSTITUTION,431
2007-12-31,PROSTITUTION,327
2008-01-31,PROSTITUTION,500
2008-02-29,PROSTITUTION,450
2008-03-31,PROSTITUTION,429
2008-04-30,PROSTITUTION,427
2008-05-31,PROSTITUTION,415
2008-06-30,PROSTITUTION,348
2008-07-31,PROSTITUTION,402
2008-08-31,PROSTITUTION,482
2008-09-30,PROSTITUTION,470
2008-10-31,PROSTITUTION,506
2008-11-30,PROSTITUTION,422
2008-12-31,PROSTITUTION,290
2009-01-31,PROSTITUTION,411
2009-02-28,PROSTITUTION,366
2009-03-31,PROSTITUTION,411
2009-04-30,PROSTITUTION,298
2009-05-31,PROSTITUTION,355
2009-06-30,PROSTITUTION,325
2009-07-31,PROSTITUTION,263
2009-08-31,PROSTITUTION,321
2009-09-30,PROSTITUTION,326
2009-10-31,PROSTITUTION,352
2009-11-30,PROSTITUTION,270
2009-12-31,PROSTITUTION,242
2010-01-31,PROSTITUTION,278
2010-02-28,PROSTITUTION,203
2010-03-31,PROSTITUTION,268
2010-04-30,PROSTITUTION,181
2010-05-31,PROSTITUTION,202
2010-06-30,PROSTITUTION,224
2010-07-31,PROSTITUTION,173
2010-08-31,PROSTITUTION,212
2010-09-30,PROSTITUTION,172
2010-10-31,PROSTITUTION,178
2010-11-30,PROSTITUTION,205
2010-12-31,PROSTITUTION,189
2011-01-31,PROSTITUTION,242
2011-02-28,PROSTITUTION,202
2011-03-31,PROSTITUTION,201
2011-04-30,PROSTITUTION,150
2011-05-31,PROSTITUTION,136
2011-06-30,PROSTITUTION,172
2011-07-31,PROSTITUTION,186
2011-08-31,PROSTITUTION,283
2011-09-30,PROSTITUTION,250
2011-10-31,PROSTITUTION,207
2011-11-30,PROSTITUTION,204
2011-12-31,PROSTITUTION,191
2012-01-31,PROSTITUTION,194
2012-02-29,PROSTITUTION,198
2012-03-31,PROSTITUTION,267
2012-04-30,PROSTITUTION,172
2012-05-31,PROSTITUTION,135
2012-06-30,PROSTITUTION,210
2012-07-31,PROSTITUTION,209
2012-08-31,PROSTITUTION,198
2012-09-30,PROSTITUTION,174
2012-10-31,PROSTITUTION,189
2012-11-30,PROSTITUTION,146
2012-12-31,PROSTITUTION,111
2013-01-31,PROSTITUTION,163
2013-02-28,PROSTITUTION,147
2013-03-31,PROSTITUTION,175
2013-04-30,PROSTITUTION,156
2013-05-31,PROSTITUTION,176
2013-06-30,PROSTITUTION,119
2013-07-31,PROSTITUTION,151
2013-08-31,PROSTITUTION,123
2013-09-30,PROSTITUTION,140
2013-10-31,PROSTITUTION,112
2013-11-30,PROSTITUTION,146
2013-12-31,PROSTITUTION,43
2014-01-31,PROSTITUTION,68
2014-02-28,PROSTITUTION,119
2014-03-31,PROSTITUTION,97
2014-04-30,PROSTITUTION,142
2014-05-31,PROSTITUTION,125
2014-06-30,PROSTITUTION,131
2014-07-31,PROSTITUTION,183
2014-08-31,PROSTITUTION,197
2014-09-30,PROSTITUTION,163
2014-10-31,PROSTITUTION,142
2014-11-30,PROSTITUTION,148
2014-12-31,PROSTITUTION,35
2004-01-31,PUBLIC INDECENCY,1
2004-02-29,PUBLIC INDECENCY,1
2004-03-31,PUBLIC INDECENCY,1
2004-04-30,PUBLIC INDECENCY,3
2004-05-31,PUBLIC INDECENCY,0
2004-06-30,PUBLIC INDECENCY,1
2004-07-31,PUBLIC INDECENCY,0
2004-08-31,PUBLIC INDECENCY,1
2004-09-30,PUBLIC INDECENCY,0
2004-10-31,PUBLIC INDECENCY,0
2004-11-30,PUBLIC INDECENCY,1
2004-12-31,PUBLIC INDECENCY,0
2005-01-31,PUBLIC INDECENCY,0
2005-02-28,PUBLIC INDECENCY,0
2005-03-31,PUBLIC INDECENCY,0
2005-04-30,PUBLIC INDECENCY,0
2005-05-31,PUBLIC INDECENCY,0
2005-06-30,PUBLIC INDECENCY,1
2005-07-31,PUBLIC INDECENCY,1
2005-08-31,PUBLIC INDECENCY,0
2005-09-30,PUBLIC INDECENCY,0
2005-10-31,PUBLIC INDECENCY,0
2005-11-30,PUBLIC INDECENCY,2
2005-12-31,PUBLIC INDECENCY,0
2006-01-31,PUBLIC INDECENCY,0
2006-02-28,PUBLIC INDECENCY,2
2006-03-31,PUBLIC INDECENCY,0
2006-04-30,PUBLIC INDECENCY,0
2006-05-31,PUBLIC INDECENCY,0
2006-06-30,PUBLIC INDECENCY,0
2006-07-31,PUBLIC INDECENCY,0
2006-08-31,PUBLIC INDECENCY,0
2006-09-30,PUBLIC INDECENCY,0
2006-10-31,PUBLIC INDECENCY,0
2006-11-30,PUBLIC INDECENCY,1
2006-12-31,PUBLIC INDECENCY,1
2007-01-31,PUBLIC INDECENCY,0
2007-02-28,PUBLIC INDECENCY,0
2007-03-31,PUBLIC INDECENCY,0
2007-04-30,PUBLIC INDECENCY,1
2007-05-31,PUBLIC INDECENCY,0
2007-06-30,PUBLIC INDECENCY,0
2007-07-31,PUBLIC INDECENCY,1
2007-08-31,PUBLIC INDECENCY,1
2007-09-30,PUBLIC INDECENCY,1
2007-10-31,PUBLIC INDECENCY,0
2007-11-30,PUBLIC INDECENCY,1
2007-12-31,PUBLIC INDECENCY,0
2008-01-31,PUBLIC INDECENCY,0
2008-02-29,PUBLIC INDECENCY,1
2008-03-31,PUBLIC INDECENCY,0
2008-04-30,PUBLIC INDECENCY,0
2008-05-31,PUBLIC INDECENCY,0
2008-06-30,PUBLIC INDECENCY,0
2008-07-31,PUBLIC INDECENCY,0
2008-08-31,PUBLIC INDECENCY,1
2008-09-30,PUBLIC INDECENCY,1
2008-10-31,PUBLIC INDECENCY,0
2008-11-30,PUBLIC INDECENCY,1
2008-12-31,PUBLIC INDECENCY,0
2009-01-31,PUBLIC INDECENCY,1
2009-02-28,PUBLIC INDECENCY,0
2009-03-31,PUBLIC INDECENCY,1
2009-04-30,PUBLIC INDECENCY,0
2009-05-31,PUBLIC INDECENCY,0
2009-06-30,PUBLIC INDECENCY,1
2009-07-31,PUBLIC INDECENCY,0
2009-08-31,PUBLIC INDECENCY,4
2009-09-30,PUBLIC INDECENCY,2
2009-10-31,PUBLIC INDECENCY,1
2009-11-30,PUBLIC INDECENCY,0
2009-12-31,PUBLIC INDECENCY,0
2010-01-31,PUBLIC INDECENCY,0
2010-02-28,PUBLIC INDECENCY,0
2010-03-31,PUBLIC INDECENCY,1
2010-04-30,PUBLIC INDECENCY,0
2010-05-31,PUBLIC INDECENCY,1
2010-06-30,PUBLIC INDECENCY,1
2010-07-31,PUBLIC INDECENCY,0
2010-08-31,PUBLIC INDECENCY,1
2010-09-30,PUBLIC INDECENCY,1
2010-10-31,PUBLIC INDECENCY,1
2010-11-30,PUBLIC INDECENCY,0
2010-12-31,PUBLIC INDECENCY,1
2011-01-31,PUBLIC INDECENCY,0
2011-02-28,PUBLIC INDECENCY,0
2011-03-31,PUBLIC INDECENCY,0
2011-04-30,PUBLIC INDECENCY,0
2011-05-31,PUBLIC INDECENCY,1
2011-06-30,PUBLIC INDECENCY,3
2011-07-31,PUBLIC INDECENCY,0
2011-08-31,PUBLIC INDECENCY,4
2011-09-30,PUBLIC INDECENCY,1
2011-10-31,PUBLIC INDECENCY,1
2011-11-30,PUBLIC INDECENCY,2
2011-12-31,PUBLIC INDECENCY,1
2012-01-31,PUBLIC INDECENCY,2
2012-02-29,PUBLIC INDECENCY,1
2012-03-31,PUBLIC INDECENCY,0
2012-04-30,PUBLIC INDECENCY,0
2012-05-31,PUBLIC INDECENCY,2
2012-06-30,PUBLIC INDECENCY,1
2012-07-31,PUBLIC INDECENCY,5
2012-08-31,PUBLIC INDECENCY,1
2012-09-30,PUBLIC INDECENCY,2
2012-10-31,PUBLIC INDECENCY,2
2012-11-30,PUBLIC INDECENCY,1
2012-12-31,PUBLIC INDECENCY,0
2013-01-31,PUBLIC INDECENCY,0
2013-02-28,PUBLIC INDECENCY,0
2013-03-31,PUBLIC INDECENCY,0
2013-04-30,PUBLIC INDECENCY,1
2013-05-31,PUBLIC INDECENCY,1
2013-06-30,PUBLIC INDECENCY,3
2013-07-31,PUBLIC INDECENCY,1
2013-08-31,PUBLIC INDECENCY,0
2013-09-30,PUBLIC INDECENCY,1
2013-10-31,PUBLIC INDECENCY,0
2013-11-30,PUBLIC INDECENCY,2
2013-12-31,PUBLIC INDECENCY,1
2014-01-31,PUBLIC INDECENCY,0
2014-02-28,PUBLIC INDECENCY,1
2014-03-31,PUBLIC INDECENCY,2
2014-04-30,PUBLIC INDECENCY,3
2014-05-31,PUBLIC INDECENCY,0
2014-06-30,PUBLIC INDECENCY,0
2014-07-31,PUBLIC INDECENCY,0
2014-08-31,PUBLIC INDECENCY,2
2014-09-30,PUBLIC INDECENCY,0
2014-10-31,PUBLIC INDECENCY,0
2014-11-30,PUBLIC INDECENCY,1
2004-01-31,PUBLIC PEACE VIOLATION,191
2004-02-29,PUBLIC PEACE VIOLATION,199
2004-03-31,PUBLIC PEACE VIOLATION,228
2004-04-30,PUBLIC PEACE VIOLATION,179
2004-05-31,PUBLIC PEACE VIOLATION,240
2004-06-30,PUBLIC PEACE VIOLATION,236
2004-07-31,PUBLIC PEACE VIOLATION,225
2004-08-31,PUBLIC PEACE VIOLATION,209
2004-09-30,PUBLIC PEACE VIOLATION,201
2004-10-31,PUBLIC PEACE VIOLATION,253
2004-11-30,PUBLIC PEACE VIOLATION,181
2004-12-31,PUBLIC PEACE VIOLATION,153
2005-01-31,PUBLIC PEACE VIOLATION,173
2005-02-28,PUBLIC PEACE VIOLATION,168
2005-03-31,PUBLIC PEACE VIOLATION,234
2005-04-30,PUBLIC PEACE VIOLATION,246
2005-05-31,PUBLIC PEACE VIOLATION,263
2005-06-30,PUBLIC PEACE VIOLATION,265
2005-07-31,PUBLIC PEACE VIOLATION,287
2005-08-31,PUBLIC PEACE VIOLATION,253
2005-09-30,PUBLIC PEACE VIOLATION,241
2005-10-31,PUBLIC PEACE VIOLATION,240
2005-11-30,PUBLIC PEACE VIOLATION,202
2005-12-31,PUBLIC PEACE VIOLATION,158
2006-01-31,PUBLIC PEACE VIOLATION,197
2006-02-28,PUBLIC PEACE VIOLATION,179
2006-03-31,PUBLIC PEACE VIOLATION,272
2006-04-30,PUBLIC PEACE VIOLATION,227
2006-05-31,PUBLIC PEACE VIOLATION,315
2006-06-30,PUBLIC PEACE VIOLATION,291
2006-07-31,PUBLIC PEACE VIOLATION,276
2006-08-31,PUBLIC PEACE VIOLATION,237
2006-09-30,PUBLIC PEACE VIOLATION,280
2006-10-31,PUBLIC PEACE VIOLATION,302
2006-11-30,PUBLIC PEACE VIOLATION,264
2006-12-31,PUBLIC PEACE VIOLATION,228
2007-01-31,PUBLIC PEACE VIOLATION,215
2007-02-28,PUBLIC PEACE VIOLATION,208
2007-03-31,PUBLIC PEACE VIOLATION,303
2007-04-30,PUBLIC PEACE VIOLATION,296
2007-05-31,PUBLIC PEACE VIOLATION,353
2007-06-30,PUBLIC PEACE VIOLATION,310
2007-07-31,PUBLIC PEACE VIOLATION,294
2007-08-31,PUBLIC PEACE VIOLATION,244
2007-09-30,PUBLIC PEACE VIOLATION,333
2007-10-31,PUBLIC PEACE VIOLATION,303
2007-11-30,PUBLIC PEACE VIOLATION,240
2007-12-31,PUBLIC PEACE VIOLATION,216
2008-01-31,PUBLIC PEACE VIOLATION,198
2008-02-29,PUBLIC PEACE VIOLATION,199
2008-03-31,PUBLIC PEACE VIOLATION,261
2008-04-30,PUBLIC PEACE VIOLATION,280
2008-05-31,PUBLIC PEACE VIOLATION,296
2008-06-30,PUBLIC PEACE VIOLATION,246
2008-07-31,PUBLIC PEACE VIOLATION,286
2008-08-31,PUBLIC PEACE VIOLATION,299
2008-09-30,PUBLIC PEACE VIOLATION,271
2008-10-31,PUBLIC PEACE VIOLATION,284
2008-11-30,PUBLIC PEACE VIOLATION,212
2008-12-31,PUBLIC PEACE VIOLATION,181
2009-01-31,PUBLIC PEACE VIOLATION,197
2009-02-28,PUBLIC PEACE VIOLATION,211
2009-03-31,PUBLIC PEACE VIOLATION,288
2009-04-30,PUBLIC PEACE VIOLATION,246
2009-05-31,PUBLIC PEACE VIOLATION,313
2009-06-30,PUBLIC PEACE VIOLATION,275
2009-07-31,PUBLIC PEACE VIOLATION,277
2009-08-31,PUBLIC PEACE VIOLATION,266
2009-09-30,PUBLIC PEACE VIOLATION,315
2009-10-31,PUBLIC PEACE VIOLATION,327
2009-11-30,PUBLIC PEACE VIOLATION,245
2009-12-31,PUBLIC PEACE VIOLATION,187
2010-01-31,PUBLIC PEACE VIOLATION,289
2010-02-28,PUBLIC PEACE VIOLATION,230
2010-03-31,PUBLIC PEACE VIOLATION,358
2010-04-30,PUBLIC PEACE VIOLATION,319
2010-05-31,PUBLIC PEACE VIOLATION,342
2010-06-30,PUBLIC PEACE VIOLATION,333
2010-07-31,PUBLIC PEACE VIOLATION,282
2010-08-31,PUBLIC PEACE VIOLATION,309
2010-09-30,PUBLIC PEACE VIOLATION,328
2010-10-31,PUBLIC PEACE VIOLATION,322
2010-11-30,PUBLIC PEACE VIOLATION,251
2010-12-31,PUBLIC PEACE VIOLATION,175
2011-01-31,PUBLIC PEACE VIOLATION,197
2011-02-28,PUBLIC PEACE VIOLATION,194
2011-03-31,PUBLIC PEACE VIOLATION,272
2011-04-30,PUBLIC PEACE VIOLATION,270
2011-05-31,PUBLIC PEACE VIOLATION,326
2011-06-30,PUBLIC PEACE VIOLATION,318
2011-07-31,PUBLIC PEACE VIOLATION,296
2011-08-31,PUBLIC PEACE VIOLATION,260
2011-09-30,PUBLIC PEACE VIOLATION,295
2011-10-31,PUBLIC PEACE VIOLATION,258
2011-11-30,PUBLIC PEACE VIOLATION,208
2011-12-31,PUBLIC PEACE VIOLATION,201
2012-01-31,PUBLIC PEACE VIOLATION,189
2012-02-29,PUBLIC PEACE VIOLATION,207
2012-03-31,PUBLIC PEACE VIOLATION,300
2012-04-30,PUBLIC PEACE VIOLATION,226
2012-05-31,PUBLIC PEACE VIOLATION,317
2012-06-30,PUBLIC PEACE VIOLATION,258
2012-07-31,PUBLIC PEACE VIOLATION,268
2012-08-31,PUBLIC PEACE VIOLATION,261
2012-09-30,PUBLIC PEACE VIOLATION,285
2012-10-31,PUBLIC PEACE VIOLATION,277
2012-11-30,PUBLIC PEACE VIOLATION,216
2012-12-31,PUBLIC PEACE VIOLATION,203
2013-01-31,PUBLIC PEACE VIOLATION,209
2013-02-28,PUBLIC PEACE VIOLATION,210
2013-03-31,PUBLIC PEACE VIOLATION,265
2013-04-30,PUBLIC PEACE VIOLATION,295
2013-05-31,PUBLIC PEACE VIOLATION,366
2013-06-30,PUBLIC PEACE VIOLATION,326
2013-07-31,PUBLIC PEACE VIOLATION,291
2013-08-31,PUBLIC PEACE VIOLATION,249
2013-09-30,PUBLIC PEACE VIOLATION,281
2013-10-31,PUBLIC PEACE VIOLATION,287
2013-11-30,PUBLIC PEACE VIOLATION,186
2013-12-31,PUBLIC PEACE VIOLATION,170
2014-01-31,PUBLIC PEACE VIOLATION,169
2014-02-28,PUBLIC PEACE VIOLATION,164
2014-03-31,PUBLIC PEACE VIOLATION,230
2014-04-30,PUBLIC PEACE VIOLATION,238
2014-05-31,PUBLIC PEACE VIOLATION,302
2014-06-30,PUBLIC PEACE VIOLATION,283
2014-07-31,PUBLIC PEACE VIOLATION,300
2014-08-31,PUBLIC PEACE VIOLATION,278
2014-09-30,PUBLIC PEACE VIOLATION,287
2014-10-31,PUBLIC PEACE VIOLATION,298
2014-11-30,PUBLIC PEACE VIOLATION,195
2014-12-31,PUBLIC PEACE VIOLATION,61
2004-01-31,RITUALISM,0
2004-02-29,RITUALISM,0
2004-03-31,RITUALISM,0
2004-04-30,RITUALISM,0
2004-05-31,RITUALISM,0
2004-06-30,RITUALISM,0
2004-07-31,RITUALISM,0
2004-08-31,RITUALISM,0
2004-09-30,RITUALISM,1
2004-10-31,RITUALISM,0
2004-11-30,RITUALISM,0
2004-12-31,RITUALISM,0
2005-01-31,RITUALISM,0
2005-02-28,RITUALISM,0
2005-03-31,RITUALISM,0
2005-04-30,RITUALISM,0
2005-05-31,RITUALISM,0
2005-06-30,RITUALISM,0
2005-07-31,RITUALISM,0
2005-08-31,RITUALISM,2
2005-09-30,RITUALISM,0
2005-10-31,RITUALISM,0
2005-11-30,RITUALISM,0
2005-12-31,RITUALISM,0
2006-01-31,RITUALISM,0
2006-02-28,RITUALISM,1
2006-03-31,RITUALISM,1
2006-04-30,RITUALISM,0
2006-05-31,RITUALISM,0
2006-06-30,RITUALISM,0
2006-07-31,RITUALISM,1
2006-08-31,RITUALISM,0
2006-09-30,RITUALISM,0
2006-10-31,RITUALISM,3
2006-11-30,RITUALISM,0
2006-12-31,RITUALISM,1
2007-01-31,RITUALISM,0
2007-02-28,RITUALISM,0
2007-03-31,RITUALISM,0
2007-04-30,RITUALISM,0
2007-05-31,RITUALISM,0
2007-06-30,RITUALISM,0
2007-07-31,RITUALISM,0
2007-08-31,RITUALISM,0
2007-09-30,RITUALISM,0
2007-10-31,RITUALISM,0
2007-11-30,RITUALISM,0
2007-12-31,RITUALISM,1
2004-01-31,ROBBERY,1255
2004-02-29,ROBBERY,1027
2004-03-31,ROBBERY,1229
2004-04-30,ROBBERY,1143
2004-05-31,ROBBERY,1396
2004-06-30,ROBBERY,1336
2004-07-31,ROBBERY,1497
2004-08-31,ROBBERY,1420
2004-09-30,ROBBERY,1441
2004-10-31,ROBBERY,1514
2004-11-30,ROBBERY,1355
2004-12-31,ROBBERY,1365
2005-01-31,ROBBERY,1149
2005-02-28,ROBBERY,942
2005-03-31,ROBBERY,1118
2005-04-30,ROBBERY,1201
2005-05-31,ROBBERY,1235
2005-06-30,ROBBERY,1411
2005-07-31,ROBBERY,1596
2005-08-31,ROBBERY,1523
2005-09-30,ROBBERY,1466
2005-10-31,ROBBERY,1491
2005-11-30,ROBBERY,1462
2005-12-31,ROBBERY,1453
2006-01-31,ROBBERY,1301
2006-02-28,ROBBERY,1032
2006-03-31,ROBBERY,1136
2006-04-30,ROBBERY,1189
2006-05-31,ROBBERY,1311
2006-06-30,ROBBERY,1338
2006-07-31,ROBBERY,1466
2006-08-31,ROBBERY,1442
2006-09-30,ROBBERY,1391
2006-10-31,ROBBERY,1560
2006-11-30,ROBBERY,1404
2006-12-31,ROBBERY,1396
2007-01-31,ROBBERY,1128
2007-02-28,ROBBERY,779
2007-03-31,ROBBERY,1065
2007-04-30,ROBBERY,1149
2007-05-31,ROBBERY,1345
2007-06-30,ROBBERY,1365
2007-07-31,ROBBERY,1498
2007-08-31,ROBBERY,1419
2007-09-30,ROBBERY,1384
2007-10-31,ROBBERY,1433
2007-11-30,ROBBERY,1485
2007-12-31,ROBBERY,1400
2008-01-31,ROBBERY,1269
2008-02-29,ROBBERY,959
2008-03-31,ROBBERY,1235
2008-04-30,ROBBERY,1217
2008-05-31,ROBBERY,1367
2008-06-30,ROBBERY,1337
2008-07-31,ROBBERY,1486
2008-08-31,ROBBERY,1561
2008-09-30,ROBBERY,1622
2008-10-31,ROBBERY,1717
2008-11-30,ROBBERY,1505
2008-12-31,ROBBERY,1428
2009-01-31,ROBBERY,1279
2009-02-28,ROBBERY,978
2009-03-31,ROBBERY,1199
2009-04-30,ROBBERY,1205
2009-05-31,ROBBERY,1407
2009-06-30,ROBBERY,1387
2009-07-31,ROBBERY,1613
2009-08-31,ROBBERY,1485
2009-09-30,ROBBERY,1349
2009-10-31,ROBBERY,1405
2009-11-30,ROBBERY,1342
2009-12-31,ROBBERY,1329
2010-01-31,ROBBERY,1220
2010-02-28,ROBBERY,722
2010-03-31,ROBBERY,1003
2010-04-30,ROBBERY,1121
2010-05-31,ROBBERY,1187
2010-06-30,ROBBERY,1226
2010-07-31,ROBBERY,1321
2010-08-31,ROBBERY,1316
2010-09-30,ROBBERY,1258
2010-10-31,ROBBERY,1463
2010-11-30,ROBBERY,1266
2010-12-31,ROBBERY,1170
2011-01-31,ROBBERY,1105
2011-02-28,ROBBERY,757
2011-03-31,ROBBERY,954
2011-04-30,ROBBERY,1008
2011-05-31,ROBBERY,1246
2011-06-30,ROBBERY,1179
2011-07-31,ROBBERY,1279
2011-08-31,ROBBERY,1330
2011-09-30,ROBBERY,1278
2011-10-31,ROBBERY,1400
2011-11-30,ROBBERY,1215
2011-12-31,ROBBERY,1228
2012-01-31,ROBBERY,1011
2012-02-29,ROBBERY,695
2012-03-31,ROBBERY,845
2012-04-30,ROBBERY,975
2012-05-31,ROBBERY,1267
2012-06-30,ROBBERY,1282
2012-07-31,ROBBERY,1332
2012-08-31,ROBBERY,1272
2012-09-30,ROBBERY,1168
2012-10-31,ROBBERY,1232
2012-11-30,ROBBERY,1211
2012-12-31,ROBBERY,1193
2013-01-31,ROBBERY,1094
2013-02-28,ROBBERY,731
2013-03-31,ROBBERY,772
2013-04-30,ROBBERY,850
2013-05-31,ROBBERY,977
2013-06-30,ROBBERY,990
2013-07-31,ROBBERY,1224
2013-08-31,ROBBERY,1110
2013-09-30,ROBBERY,1076
2013-10-31,ROBBERY,994
2013-11-30,ROBBERY,927
2013-12-31,ROBBERY,1076
2014-01-31,ROBBERY,796
